2018-01-13 00:00:00	BBCNEWS	39	BBCNEWS_20180113_000000_	IRAN NUCLEAR DEAL
2018-01-13 05:40:00	CNNW	4	CNNW_20180113_050000_Anderson_Cooper_360/start/2400	I TOMORROW 7P
2018-01-13 05:42:00	CNNW	62	CNNW_20180113_050000_Anderson_Cooper_360/start/2520	DOCUMENTS RELEASED ON VEGAS SHOOTING
2018-01-13 05:45:00	CNNW	51	CNNW_20180113_050000_Anderson_Cooper_360/start/2700	PRES. TRUMP HAS FIRST OFFICIAL PHYSICAL: WENT \"EXCEPTIONALLY WELL\"\nPRES. TRUMP HAS FIRST OFFICIAL PHYSICAL: WENT \"EXCEPTIONALLY WELL\". . Dr. Harold Bornstein Physician\nDOCUMENTS RELEASED ON VEGAS...
2018-01-13 05:45:00	FOXNEWSW	5	FOXNEWSW_20180113_050000_Tucker_Carlson_Tonight/start/2700	www.porschemarin.com\nM PROTESTIS DURING PLEDGE OF ALLEGIANCE
2018-01-13 05:45:00	MSNBCW	9	MSNBCW_20180113_050000_The_Rachel_Maddow_Show/start/2700	ADULT-FILM STAR CONSIDERED LOUISIANA SENATE RUN IN 2O1O
2018-01-13 05:46:00	CNNW	48	CNNW_20180113_050000_Anderson_Cooper_360/start/2760	WH DOCTOR: THE PRESIDENT IS IN \"EXCELLENT HEALTH\"\nWH DOCTOR: THE PRESIDENT IS IN \"EXCELLENT HEALTH'I. . Dr. Sanjay Gupta OW Chief Medical Correspondent
2018-01-13 05:47:00	FOXNEWSW	11	FOXNEWSW_20180113_050000_Tucker_Carlson_Tonight/start/2820	> BRUCE FRANKS D | MISSOURI STATE REP. . BLACK LIVES MATTER ACTIVIST. mnw A M|<<nl IDI CTATF pr\nDEM. I WILL PLEDGE ALLEGIANCE. TO THE PEOPLE AND NOT THE FLAG. . ...'.'. rruu'nkt. .r' m. l......
2018-01-13 05:48:00	FOXNEWSW	24	FOXNEWSW_20180113_050000_Tucker_Carlson_Tonight/start/2880	EM PROTESTS DURING PLEDGE OF ALLEGIANCE\n> BRUCE FRANKS D I MISSOURI STATE REP [. . BLACK LIVES MATTER ACTIVIST. mnw A Mlccnl IDI CTATF pr
2018-01-13 05:50:00	MSNBCW	32	MSNBCW_20180113_050000_The_Rachel_Maddow_Show/start/3000	Dcmaticcom
2018-01-13 05:51:00	CNNW	6	CNNW_20180113_050000_Anderson_Cooper_360/start/3060	www.MantecaTrailer.com I] E
2018-01-13 05:51:00	MSNBCW	18	MSNBCW_20180113_050000_The_Rachel_Maddow_Show/start/3060	THE WALL STREET JOURNAL. MICHAEL ROTHFELD I FINANFIAI INVFSTIGATIONS menTFn
2018-01-13 05:52:00	CNNW	18	CNNW_20180113_050000_Anderson_Cooper_360/start/3120	PRES. TRUMP, OTHERS IN MEETING OFFER DIFFERENT ACCOUNTS\nMANY REPUBLICANS SILENT ON PRES. TRUMP'S \"SHITHOLE\" REMARK
2018-01-13 05:52:00	FOXNEWSW	12	FOXNEWSW_20180113_050000_Tucker_Carlson_Tonight/start/3120	ARSTOOL SPORTS' VICTORY OVER NFL
2018-01-13 05:53:00	MSNBCW	24	MSNBCW_20180113_050000_The_Rachel_Maddow_Show/start/3180	WSJ: TRUMP LAWYER ARRANGED $13O,OOO. DAYMFNT Fan Anlll T-Fll M STAD\u2019S SII FNCF\nTHE WALL STREET JOURNAL. MICHAEL ROTHFELD I FINANFIAI INVFSTIGATIONS prnnTFn\nTHE WALL STREET JOURNAL. MICHAEL ROTHFELD I FINANr'lAl...
2018-01-13 05:54:00	FOXNEWSW	6	FOXNEWSW_20180113_050000_Tucker_Carlson_Tonight/start/3240	Dramatization'
2018-01-13 05:54:00	MSNBCW	32	MSNBCW_20180113_050000_The_Rachel_Maddow_Show/start/3240	WSJ: TRUMP LAWYER ARRANGED $13O,OOO. DAYMFNT Fan Anlll T-Fll M STAD\u2019S s\" FNCF\nWSJ: TRUMP'S LAWYER NEGOTIATED NONDISCLOSURE. AGDFFMFNT To KFFD DANIFI 1: FROM FXDOSING AFFAIR\nTHE WALL STREET JOURNAL. MICHAEL...
2018-01-13 05:56:00	CNNW	4	CNNW_20180113_050000_Anderson_Cooper_360/start/3360	Google Play
2018-01-13 05:59:00	CNNW	17	CNNW_20180113_050000_Anderson_Cooper_360/start/3540	CNN FILM \"TROPHY\" EXPLORES BIG GAME HUNTING\nJim Sciutto
2018-01-13 06:00:00	CNNW	48	CNNW_20180113_050000_Anderson_Cooper_360/start/3600	CNN FILM \"TROPHY\" EXPLORES BIG GAME HUNTING\nCNN FILM \"TROPHY\" EXPLORES BIG GAME HUNTING. . Jack Hanna Director Emeritus, Columbus Zoo\nCNN FILM \"TROPHY\" EXPLORES BIG GAME HUNTING....
2018-01-13 06:00:00	FOXNEWSW	4	FOXNEWSW_20180113_050000_Tucker_Carlson_Tonight/start/3600	@2O18 Fox News Network, LLC. All Rights Reserved. i
2018-01-13 06:01:00	CNNW	38	CNNW_20180113_060000_Cuomo_Primetime/start/60	CNN FILM \"TROPHY\" EXPLORES BIG GAME HUNTING\nCNN FILM \"TROPHY\" AIRS SUNDAY AT 9PM\nCNN FILM \"TROPHY\" EXPLORES BIG GAME HUNTING. . Jack Hanna Twitter: @JungleJackHanna\nCNN FILM...
2018-01-13 06:01:00	MSNBCW	25	MSNBCW_20180113_060000_The_Last_Word_With_Lawrence_ODonnell/start/60	TRUMP DENIES MAKING \"SHITHOLE COUNTRIES\" REMARK
2018-01-13 06:02:00	BBCNEWS	3	BBCNEWS_20180113_060000_Breakfast/start/120	HENRIK OVERGAARD-NIELSEN. British Dental Association
2018-01-13 06:02:00	CNNW	21	CNNW_20180113_060000_Cuomo_Primetime/start/120	TRUMP ARRIVES AT MAR-A-LAGO AMID \"SHITHOLE COUNTRIES\" UPROAR
2018-01-13 06:02:00	MSNBCW	32	MSNBCW_20180113_060000_The_Last_Word_With_Lawrence_ODonnell/start/120	SEN. DICK DURBIN I (D) ILLINOIS\nTRUMP DENIES MAKING \"SHITHOLE COUNTRIES\" REMARK\nSEN. DURBIN: TRUMP SAID \"HATE-FILLED THINGS\" REPEATEDLY
2018-01-13 06:04:00	MSNBCW	47	MSNBCW_20180113_060000_The_Last_Word_With_Lawrence_ODonnell/start/240	TRUMP DENIES MAKING \"SHITHOLE COUNTRIES\" REMARK\nSAM JEAN ' BROTHER OF WYCLEF JEAN
2018-01-13 06:05:00	CNNW	56	CNNW_20180113_060000_Cuomo_Primetime/start/300	WSJ: TRUMP LAWYER ARRANGED $13OK PAYMENT FOR. PORN STAR'S SILENCE A MONTH BEFORE 2O16 ELECTION\nTRUMP ARRIVES AT MAR-A-LAGO AMID \"SHITHOLE COUNTRIES\" UPROAR
2018-01-13 06:05:00	MSNBCW	60	MSNBCW_20180113_060000_The_Last_Word_With_Lawrence_ODonnell/start/300	TRUMP DENIES MAKING \"SHITHOLE COUNTRIES\" REMARK
2018-01-13 06:07:00	MSNBCW	58	MSNBCW_20180113_060000_The_Last_Word_With_Lawrence_ODonnell/start/420	PAUL RYAN: TRUMP COMMENTS \"UNFORTUNATE, UNHELPFUL\"\nMARK THOMPSON I SIRIUSXM RADIO HOST
2018-01-13 06:08:00	CNNW	39	CNNW_20180113_060000_Cuomo_Primetime/start/480	TRUMP DENIES \"SHITHOLE COUNTRIES\" SLUR, SENATOR CONFIRMS HE SAID IT\nTRUMP DENIES \"SHITHOLE COUNTRIES\" SLUR SENATOR CONFIRMS HE SAID IT. . Corey Lewandowski Former Donald Trump Campaign Manager
2018-01-13 06:08:00	MSNBCW	62	MSNBCW_20180113_060000_The_Last_Word_With_Lawrence_ODonnell/start/480	PAUL RYAN: TRUMP COMMENTS \"UNFORTUNATE, UNHELPFUL\
2018-01-13 06:10:00	MSNBCW	34	MSNBCW_20180113_060000_The_Last_Word_With_Lawrence_ODonnell/start/600	SAM JEAN ' BROTHER OF WYCLEF JEAN\nTRUMP DENIES MAKING \"SHITHOLE COUNTRIES\" REMARK
2018-01-13 06:12:00	MSNBCW	62	MSNBCW_20180113_060000_The_Last_Word_With_Lawrence_ODonnell/start/720	TRUMP DENIES MAKING \"SHITHOLE COUNTRIES\" REMARK
2018-01-13 06:14:00	FOXNEWSW	11	FOXNEWSW_20180113_060000_Hannity/start/840	SARA CARTER. FOX NEWS CONTRIBUTOR
2018-01-13 06:14:00	MSNBCW	38	MSNBCW_20180113_060000_The_Last_Word_With_Lawrence_ODonnell/start/840	TRUMP DENIES MAKING \"SHITHOLE COUNTRIES\" REMARK\nSAM JEAN ' HAITIAN AMERICAN
2018-01-13 06:18:00	MSNBCW	11	MSNBCW_20180113_060000_The_Last_Word_With_Lawrence_ODonnell/start/1080	TRUMP CALLED FRIENDS TO GAUGE FALLOUT OF \"SHITHOLE\" COMMENTS
2018-01-13 06:19:00	BBCNEWS	5	BBCNEWS_20180113_060000_Breakfast/start/1140	MARK KERMODE '/. Film critic
2018-01-13 06:19:00	CNNW	41	CNNW_20180113_060000_Cuomo_Primetime/start/1140	TRUMP DENIES \"SHITHOLE COUNTRIES\u201c SLUR, SENATOR CONFIRMS HE SAID IT\nTRUMP DENIES \"SHITHOLE COUNTRIES\" SLUR, SENATOR CONFIRMS HE SAID IT
2018-01-13 06:19:00	MSNBCW	27	MSNBCW_20180113_060000_The_Last_Word_With_Lawrence_ODonnell/start/1140	TRUMP CALLED FRIENDS TO GAUGE FALLOUT OF \"SHITHOLE\" COMMENTS\nFEW REPUBLICANS REACT TO TRUMP\u2019S REMARKS
2018-01-13 06:20:00	FOXNEWSW	9	FOXNEWSW_20180113_060000_Hannity/start/1200	Before. . . . Immdprm _('nm .\n> aderm'\"\nMFaH/\ufb01 an 1% -sznn- 6641- I71O
2018-01-13 06:20:00	MSNBCW	39	MSNBCW_20180113_060000_The_Last_Word_With_Lawrence_ODonnell/start/1200	FEW REPUBLICANS REACT TO TRUMP\u2019S REMARKS\nPAUL RYAN: TRUMP COMMENTS \"UNFORTUNATE, UNHELPFUL\"\nJASON JOHNSON l \ufb01\ufb01\u00e9g\u00e9\ufb01f\ufb02hm
2018-01-13 06:22:00	MSNBCW	19	MSNBCW_20180113_060000_The_Last_Word_With_Lawrence_ODonnell/start/1320	MCCAIN: \"RESPECT FOR EVERY HUMAN BEING.... Is THF FSSFNCF O|: AMFDICAN DATDIOTISM\"\nFLAKE: TRUMP\u2019S WORDS ARE \"ABHORRENT AND REPULSIVE\"\nLINDSEY GRAHAM: \"I SAID MY PIECE\" TO TRUMP\nTRUMP CALLED FRIENDS TO GAUGE FALLOUT...
2018-01-13 06:23:00	FOXNEWSW	13	FOXNEWSW_20180113_060000_Hannity/start/1380	{UMP'S IMMIGRATION COMMENTS DRAW CRITICISM :\n{UMP'S IMMIGRATION COMMENTS. . DRAW CRITICISM I\nED HENRY -. FOX NEWS CHIEF NATIONAL CORRESPONDENT I. . 7W
2018-01-13 06:24:00	CNNW	33	CNNW_20180113_060000_Cuomo_Primetime/start/1440	TRUMP'S WEEK: FROM \"VERY STABLE GENIUS\" TO \"SHITHOLE COUNTRIES\
2018-01-13 06:24:00	FOXNEWSW	43	FOXNEWSW_20180113_060000_Hannity/start/1440	{UMP'S IMMIGRATION COMMENTS DRAW CRITICISM I
2018-01-13 06:24:00	MSNBCW	14	MSNBCW_20180113_060000_The_Last_Word_With_Lawrence_ODonnell/start/1440	GOP SEN. ISAKSON: \"HE OWES THE PEOPLE. O|: HAITI AND Al I or: MANKIND AN ADOI OGY\"\nJASON JOHNSON I SEN'\ufb01uEICCONTPIRUTOP\nGOP SEN. ISAKSON: \"HE OWES THE PEOPLE. O|: HAITI AND Al I or: MANKINI') AN Aml OGY\"\nPAUL RYAN:...
2018-01-13 06:25:00	MSNBCW	35	MSNBCW_20180113_060000_The_Last_Word_With_Lawrence_ODonnell/start/1500	FEINSTEIN: \"IF THE PRESIDENT CAN\u2019T CONTROL. HIMSFI F. THFN HF snow DN\u2019T RF THF DDFSIDFNT\"\nJOHN LEWIS: I WON'T GO TO THE STATE OF THE UNION\nCHARLIE SYKES | :gm\u00e9gfggm
2018-01-13 06:26:00	CNNW	26	CNNW_20180113_060000_Cuomo_Primetime/start/1560	TRUMP'S WEEK: FROM \"VERY STABLE GENIUS\" TO \"SHITHOLE COUNTRIES\". . Benjamin Jealous Former NAACP President & CEO\nTRUMP'S WEEK: FROM \"VERY STABLE GENIUS\" TO \"SHITHOLE COUNTRIES\"\nTRUMP'S WEEK: FROM \"VERY STABLE GENIUS\" TO \"SHITHOLE COUNTRIES\". ....
2018-01-13 06:27:00	CNNW	62	CNNW_20180113_060000_Cuomo_Primetime/start/1620	TRUMP'S WEEK: FROM \"VERY STABLE GENIUS\" TO \"SHITHOLE COUNTRIES\
2018-01-13 06:29:00	CNNW	51	CNNW_20180113_060000_Cuomo_Primetime/start/1740	GOP MOSTLY SILENT ON TRUMP'S \"SHITHOLE COUNTRIES\" SLUR\nGOP MOSTLY SILENT ON TRUMP'S \"SHITHOLE COUNTRIES\" SLUR. . Benjamin Jealous (D) Maryland Governor Candidate\nGOP MOSTLY SILENT ON...
2018-01-13 06:30:00	MSNBCW	20	MSNBCW_20180113_060000_The_Last_Word_With_Lawrence_ODonnell/start/1800	UN: TRUMP IS \"OPENING THE DOOR TO HUMANITY'S WORST SIDE\"\nRUPERT COLVILLE ' UN HUMAN RIGHTS SPOKESMAN\nINTERNATIONAL REACTION TO TRUMP'S \"SHITHOLE\" COMMENT\nTWI'I'I'ER USERS POST #MYSHITHOLE...
2018-01-13 06:31:00	CNNW	35	CNNW_20180113_060000_Cuomo_Primetime/start/1860	TRUMP'S WEEK: FROM \"VERY STABLE GENIUS\" TO \"SHITHOLE COUNTRIES\"\nGOP MOSTLY SILENT ON TRUMP'S \"SHITHOLE COUNTRIES\" SLUR. . Benjamin Jealous Former NAACP President & CEO\nGOP MOSTLY SILENT ON TRUMP'S...
2018-01-13 06:31:00	FOXNEWSW	20	FOXNEWSW_20180113_060000_Hannity/start/1860	H tllteblnglescom
2018-01-13 06:31:00	MSNBCW	49	MSNBCW_20180113_060000_The_Last_Word_With_Lawrence_ODonnell/start/1860	INTERNATIONAL REACTION TO TRUMP'S \"SHITHOLE\" COMMENT
2018-01-13 06:33:00	CNNW	47	CNNW_20180113_060000_Cuomo_Primetime/start/1980	TRUMP'S WEEK: FROM \"VERY STABLE GENIUS\" TO \"SHITHOLE COUNTRIES\"\nTRUMP'S WEEK: FROM \"VERY STABLE GENIUS\" TO \"SHITHOLE COUNTRIES\". . Rick Santorum (R) Former Presidential Candidate
2018-01-13 06:33:00	MSNBCW	38	MSNBCW_20180113_060000_The_Last_Word_With_Lawrence_ODonnell/start/1980	INT'L CONDEMNATION OF TRUMP\u2019S \"SHITHOLE\" COMMENT
2018-01-13 06:35:00	CNNW	48	CNNW_20180113_060000_Cuomo_Primetime/start/2100	TRUMP'S WEEK: FROM \"VERY STABLE GENIUS\" TO \"SHITHOLE COUNTRIES\"\nTHE PROFILES IN NON-COURAGE AWARDS
2018-01-13 06:35:00	FOXNEWSW	23	FOXNEWSW_20180113_060000_Hannity/start/2100	UMP ADMINISTRATION AND NON- PARTISAN CONGRESSIONAL. GROUPS DISAGREE ON TAX PLAN' 5 LONG TERM IMPACT. . M \u201ccur: LIN\nADDS WORK REQUIREMENT TO MEDICAID\nY ADDS WORK REQUIREMENT TO MEDICAID I
2018-01-13 06:37:00	FOXNEWSW	30	FOXNEWSW_20180113_060000_Hannity/start/2220	FLASHBACK: PRESIDENT OBAMA GOES. AFTER FOX NEWS AND HANNITY
2018-01-13 06:38:00	CNNW	4	CNNW_20180113_060000_Cuomo_Primetime/start/2280	I TOMORROW 7P
2018-01-13 06:39:00	FOXNEWSW	3	FOXNEWSW_20180113_060000_Hannity/start/2340	\ufb02 Illll'l'v E\ufb02\ufb02l'l\ufb02l
2018-01-13 06:40:00	CNNW	53	CNNW_20180113_060000_Cuomo_Primetime/start/2400	THE PROFILES IN NON-COURAGE AWARDS\nTHE PROFILES IN NON-COURAGE AWARDS. . Chris Cillizza OW Politics Editor\u2014at\u2014Large
2018-01-13 06:40:00	MSNBCW	12	MSNBCW_20180113_060000_The_Last_Word_With_Lawrence_ODonnell/start/2400	WSJ: TRUMP LAWYER ARRANGED $13OK. DAYMFNT Fon ADUI T-FII M STAD\u2019S Sll FNCF
2018-01-13 06:41:00	FOXNEWSW	16	FOXNEWSW_20180113_060000_Hannity/start/2460	MAINSTREAM MEDIA BIAS ' Q a. . \u2014\u2019 ' mm
2018-01-13 06:43:00	FOXNEWSW	12	FOXNEWSW_20180113_060000_Hannity/start/2580	\"I I'll.\" \ufb02\ufb02\ufb02l'l\ufb02l\nHANNITY HOTLINE. . \"I I'll.\" \ufb02\ufb02\ufb02f'l\ufb02 l
2018-01-13 06:44:00	CNNW	55	CNNW_20180113_060000_Cuomo_Primetime/start/2640	THE GREAT DEBATE: TROPHY HUNTING
2018-01-13 06:44:00	FOXNEWSW	4	FOXNEWSW_20180113_060000_Hannity/start/2640	HANNITV HOTLINE. . \"I I'll.\" \ufb02\ufb02\ufb02f'l\ufb02l
2018-01-13 06:45:00	CNNW	5	CNNW_20180113_060000_Cuomo_Primetime/start/2700	SLINGTV.COM I 7 DAYS FREE
2018-01-13 06:45:00	FOXNEWSW	11	FOXNEWSW_20180113_060000_Hannity/start/2700	@3-. . MEICEDES SCHLAPP. . OBAMA'S FAILED RECORD
2018-01-13 06:47:00	MSNBCW	24	MSNBCW_20180113_060000_The_Last_Word_With_Lawrence_ODonnell/start/2820	WSJ: TRUMP LAWYER ARRANGED $13OK. DAYMFNT FOP ADUI T-FII M STAD'S Sll FNCF\nWSJ: TRUMP LAWYER ARRANGED $13OK. DAYMFNT FOP ADUI T-FII M STAD\u2019S Sll FNCF\nWSJ: TRUMP LAWYER ARRANGED $13OK. DAVMFNT FOP Anlll T-Fll...
2018-01-13 06:48:00	CNNW	28	CNNW_20180113_060000_Cuomo_Primetime/start/2880	\"TROPHY\": BIG-GAME HUNTING, CONSERVATION & CONTROVERSY\nCNN ORIGINAL FILM \"TROPHY\" PREMIERES SUNDAY 9PM ET/PT
2018-01-13 06:48:00	MSNBCW	22	MSNBCW_20180113_060000_The_Last_Word_With_Lawrence_ODonnell/start/2880	WSJ: TRUMP LAWYER ARRANGED $13OK. DAYMFNT Fan ADUI T-Fll M STAD\u2019S SII FNCF\nWSJ: TRUMP LAWYER ARRANGED $13OK. DAYMFNT FOP ADUI T-FII M STAD'S sn FNCF
2018-01-13 06:49:00	CNNW	62	CNNW_20180113_060000_Cuomo_Primetime/start/2940	CNN ORIGINAL FILM \"TROPHY\" PREMIERES SUNDAY 9PM ET/PT
2018-01-13 06:50:00	CNNW	24	CNNW_20180113_060000_Cuomo_Primetime/start/3000	CNN ORIGINAL FILM \"TROPHY\" PREMIERES SUNDAY 9PM ET/PT\n\"TROPHY\": BIG-GAME HUNTING, CONSERVATION & CONTROVERSY\n\"TROPHY\": BIG-GAME HUNTING CONSERVATION & CONTROVERSY. . Philip Glass Hunter...
2018-01-13 06:50:00	FOXNEWSW	13	FOXNEWSW_20180113_060000_Hannity/start/3000	ELOSI REFERS TO BONUSES AS \"CRUMBS\" I
2018-01-13 06:51:00	FOXNEWSW	21	FOXNEWSW_20180113_060000_Hannity/start/3060	EMOCRATS PREDICT \"ARMAGEDDON\" OVER TAX BILL I
2018-01-13 06:52:00	CNNW	27	CNNW_20180113_060000_Cuomo_Primetime/start/3120	\"TROPHY\": BIG-GAME HUNTING CONSERVATION & CONTROVERSY. . Prashant Khetan CEO & General Counsel, Born Free USA\n\"TROPHY\": BIG-GAME HUNTING, CONSERVATION & CONTROVERSY\n\"TROPHY\": BIG-GAME HUNTING CONSERVATION & CONTROVERSY. . Philip Glass Owner,...
2018-01-13 06:54:00	CNNW	16	CNNW_20180113_060000_Cuomo_Primetime/start/3240	\"TROPHY\": BIG-GAME HUNTING CONSERVATION & CONTROVERSY. . Philip Glass Owner, Half\u2014Circle Six Ranches\n\"TROPHY\": BIG-GAME HUNTING CONSERVATION & CONTROVERSY. . Philip Glass Hunter and Sheep Rancher\n\"TROPHY\": BIG-GAME HUNTING,...
2018-01-13 06:55:00	CNNW	10	CNNW_20180113_060000_Cuomo_Primetime/start/3300	TWEET NOW @CHRISCUOMO
2018-01-13 06:56:00	CNNW	8	CNNW_20180113_060000_Cuomo_Primetime/start/3360	By prescription only HUMIRA.COM/PSA\n1-877-9HUMIRA HUMIRA.COM/PSA\nIndividual results may vary HUMIRA.COM/PSA\nPlease see our ad in Elle Magazine HUMIRA.COM/PSA\nHUMIRA is...
2018-01-13 06:58:00	CNNW	3	CNNW_20180113_060000_Cuomo_Primetime/start/3480	$1 .OOO
2018-01-13 06:58:00	MSNBCW	7	MSNBCW_20180113_060000_The_Last_Word_With_Lawrence_ODonnell/start/3480	JOSH SINGER | \u00e9LWEESEJN'wm
2018-01-13 06:59:00	FOXNEWSW	15	FOXNEWSW_20180113_060000_Hannity/start/3540	CALIFORNIA
2018-01-13 06:59:00	MSNBCW	8	MSNBCW_20180113_060000_The_Last_Word_With_Lawrence_ODonnell/start/3540	UPROAR OVER \"SHITHOLE COUNTRIES\" REMARK
2018-01-13 07:00:00	CNNW	36	CNNW_20180113_060000_Cuomo_Primetime/start/3600	PRES TRUMP PRAISES MARTIN LUTHER KING. DAY AFTER RACIST TRASH TALK IN OVAL OFFICE\nDon Lemon. . @donlemon
2018-01-13 07:00:00	FOXNEWSW	40	FOXNEWSW_20180113_060000_Hannity/start/3600	OMING UP ON THE INGRAHAM ANGLE I. . AAAAAAAAAAAAAAAAAAAA
2018-01-13 07:01:00	FOXNEWSW	22	FOXNEWSW_20180113_070000_The_Ingraham_Angle/start/60	EMOCRATS RACIALIZING THE DACA DEAL I
2018-01-13 07:02:00	CNNW	35	CNNW_20180113_070000_CNN_Tonight_With_Don_Lemon/start/120	PRES TRUMP PRAISES MARTIN LUTHER KING. DAY AFTER RACIST TRASH TALK IN OVAL OFFICE
2018-01-13 07:02:00	MSNBCW	21	MSNBCW_20180113_070000_The_11th_Hour_With_Brian_Williams/start/120	SEN. DURBIN ON TRUMP'S REMARKS: \"HATE-FILLED\", \"VILE\", \"RACIST\u201d\nTRUMP: I NEVER MADE DEROGATORY REMARKS ABOUT HAITIANS\nSEN. DURBIN: REPORTS ON TRUMP\u2019S COMMENTS ARE ACCURATE\nSEN. DICK DURBIN y (m...
2018-01-13 07:03:00	CNNW	42	CNNW_20180113_070000_CNN_Tonight_With_Don_Lemon/start/180	PRES TRUMP PRAISES MARTIN LUTHER KING. DAY AFTER RACIST TRASH TALK IN OVAL OFFICE\nTRUMP IGNORES QUESTION, 'ARE YOU A RACIST?'
2018-01-13 07:03:00	FOXNEWSW	13	FOXNEWSW_20180113_070000_The_Ingraham_Angle/start/180	UMP: FINAL DACA DEAL MUST INCLUDE WALL, END TO CHAIN. MIGRATION, AND END TO VISA LO'I'I'ERY. . \u2014I1-L.,( Anna: E I\nUMP: FINAL DACA DEAL MUST INCLUDE WALL, END TO CHAIN. MIGRATION, AND END TO VISA LO'I'I'ERY
2018-01-13 07:03:00	MSNBCW	6	MSNBCW_20180113_070000_The_11th_Hour_With_Brian_Williams/start/180	SEN. DURBIN ON TRUMP'S REMARKS: \"HATE-FILLED\", \"VILE\", \"RACIST\"\nSENS. COTTON & PURDUE: DON'T RECALL TRUMP. MAKING \"SHITHOI F COUNTDIFS\" COMMFNTS\nHOUSE DEMS PUSHING TO CENSURE TRUMP
2018-01-13 07:04:00	CNNW	38	CNNW_20180113_070000_CNN_Tonight_With_Don_Lemon/start/240	TRUMP IGNORES QUESTION, 'ARE YOU A RACIST?'\nPRES TRUMP PRAISES MARTIN LUTHER KING. DAY AFTER RACIST TRASH TALK IN OVAL OFFICE
2018-01-13 07:04:00	FOXNEWSW	10	FOXNEWSW_20180113_070000_The_Ingraham_Angle/start/240	THIRD WORLD PROBLEMS. . k- mm c!\nTHIRD WORLD PROBLEMS. . k- mm cl
2018-01-13 07:04:00	MSNBCW	26	MSNBCW_20180113_070000_The_11th_Hour_With_Brian_Williams/start/240	SPEAKER RYAN: COMMENTS WERE \"UNFORTUNATE\" & \"UNHELPFUL\"\nHOUSE DEMS PUSHING TO CENSURE TRUMP\nREP. JACKSON LEE: TIME GOP PUT COUNTRY OVER PARTY
2018-01-13 07:05:00	CNNW	53	CNNW_20180113_070000_CNN_Tonight_With_Don_Lemon/start/300	PRES TRUMP PRAISES MARTIN LUTHER KING. DAY AFTER RACIST TRASH TALK IN OVAL OFFICE
2018-01-13 07:05:00	MSNBCW	33	MSNBCW_20180113_070000_The_11th_Hour_With_Brian_Williams/start/300	REP. LEWIS: UNBELIEVABLE TO HEAR A PRESIDENT. MAKF SUCH COMMFNTS IN THIS DAY R. AGF\nTRUMP DENIES MAKING \"SHITHOLE COUNTRIES\" SLUR\nREP. JOHN LEWIS | (D) GEORGIA\nREP. SHEILA JACKSON LEE I (D) TEXAS\nREP. JACKSON LEE: TIME...
2018-01-13 07:07:00	FOXNEWSW	29	FOXNEWSW_20180113_070000_The_Ingraham_Angle/start/420	EMOCRATS ARE THE REAL \"RACE-BAITERS\" I. . \\ T
2018-01-13 07:07:00	MSNBCW	25	MSNBCW_20180113_070000_The_11th_Hour_With_Brian_Williams/start/420	UPROAR OVER \"SHITHOLE COUNTRIES\" REMARK\nTHE ASSOCIATED PRESS. KEN THOMAS WHITF HOHSF PFDOPTFP\nNBC NEWS: TRUMP CALLED ALLIES THURS. NIGHT. To GAUGF DFACTION To mepTFn...
2018-01-13 07:08:00	FOXNEWSW	26	FOXNEWSW_20180113_070000_The_Ingraham_Angle/start/480	{UMP DELIVERS RESULTS FOR BLACK AMERICA I. . \\TL.
2018-01-13 07:08:00	MSNBCW	42	MSNBCW_20180113_070000_The_11th_Hour_With_Brian_Williams/start/480	NBC NEWS: TRUMP CALLED ALLIES THURS. NIGHT. To GAUGF DFACTION To mepTFn COMMFNTS\nNBC NEWS: TRUMP ASKED KOREAN-AMERICAN INTEL ANALYST. WHY SHF WASN\u2019T NFGOTIATING WITH N, KODFA FOR US,
2018-01-13 07:10:00	FOXNEWSW	20	FOXNEWSW_20180113_070000_The_Ingraham_Angle/start/600	EMOCRATS RACIALIZING THE DACA DEAL
2018-01-13 07:10:00	MSNBCW	37	MSNBCW_20180113_070000_The_11th_Hour_With_Brian_Williams/start/600	GLOBAL CONDEMNATION AFI'ER TRUMP\u2019S \"SHITHOLE COUNTRIES\" SLUR\nINDIRA LAKSHMANAN V $333ng GLOBE
2018-01-13 07:11:00	CNNW	25	CNNW_20180113_070000_CNN_Tonight_With_Don_Lemon/start/660	PRES TRUMP PRAISES MARTIN LUTHER KING. DAY AFTER RACIST TRASH TALK IN OVAL OFFICE\nWORLD REACTS TO TRUMP'S 'SHITHOLE COUNTRIES' COMMENT
2018-01-13 07:11:00	FOXNEWSW	29	FOXNEWSW_20180113_070000_The_Ingraham_Angle/start/660	EMOCRATS RACIALIZING THE DACA DEAL\n)EBATING DONALD TRUMP ON RACE I\nEMOCRATS RACIALIZING THE DACA DEAL I
2018-01-13 07:11:00	MSNBCW	32	MSNBCW_20180113_070000_The_11th_Hour_With_Brian_Williams/start/660	GLOBAL CONDEMNATION AFI'ER TRUMP\u2019S \"SHITHOLE COUNTRIES\" SLUR\nTRUMP: I USED \"TOUGH\" LANGUAGE BUT NOT WHAT WAS REPORTED
2018-01-13 07:13:00	FOXNEWSW	55	FOXNEWSW_20180113_070000_The_Ingraham_Angle/start/780	)EBATING DONALD TRUMP ON RACE\n9 KEVIN JACKSON | SYNDICATED RADIO HOST P. . )EBATING DONALD TRUMP ON RACE
