2018-01-11 00:00:00	BBCNEWS	26	BBCNEWS_20180111_000000_	SEARCH FOR MH37O RESUMES\nCALIFORNIA MUDSLIDES
2018-01-11 05:25:00	CNNW	8	CNNW_20180111_050000_Anderson_Cooper_360/start/1500	PRES. TRUMP: \"NO COLLUSION,\u201c NO COMMITMENT TO TALK TO MUELLER\nPRES. TRUMP AGAIN BLASTS \"SHAM\" LIBEL LAWS\nEnd 1/13 Limll 2. Exclusmns apply Multipacks count as one.
2018-01-11 05:26:00	BBCNEWS	14	BBCNEWS_20180111_052600_	SUSAN POWELL
2018-01-11 05:26:00	MSNBCW	19	MSNBCW_20180111_050000_The_Rachel_Maddow_Show/start/1560	TRUMP OWES HUNDREDS OF MILLIONS TO DEUTSCHE BANK\nGILLIBRAND EXPRESSED CONCERN ABOUT. NOMINFF TO mm OO.] CDIMINAI DIVISION
2018-01-11 05:27:00	MSNBCW	4	MSNBCW_20180111_050000_The_Rachel_Maddow_Show/start/1620	GILLIBRAND EXPRESSED CONCERN ABOUT. NOMINFF TO mm OO.] CDIMINAI DIVISION
2018-01-11 05:28:00	CNNW	6	CNNW_20180111_050000_Anderson_Cooper_360/start/1680	1-8OO-831-37OO mesobook.com. . Mesothelioma Book\nPRES. TRUMP SLAMS \"SHAM\" LIBEL LAWS
2018-01-11 05:29:00	MSNBCW	18	MSNBCW_20180111_050000_The_Rachel_Maddow_Show/start/1740	NYT: SCHUMER REPORTEDLY \"NOT SUPPORTIVE\". O|: MANHATTAN us, ATI'ODNFY NOMINFF
2018-01-11 05:30:00	CNNW	35	CNNW_20180111_050000_Anderson_Cooper_360/start/1800	PRES. TRUMP VOWS TO TAKE A \"STRONG LOOK\" AT \"SHAM\" LIBEL LAWS\nPRES. TRUMP VOWS TO TAKE A \"STRONG LOOK\" AT \"SHAM\" LIBEL LAWS. . David Gergen Former Presidential Adviserto Nixon, Ford, Reagan &...
2018-01-11 05:30:00	FOXNEWSW	10	FOXNEWSW_20180111_050000_Tucker_Carlson_Tonight/start/1800	I\u2014;. JCKER: TECH RUINING OUR FREEDOM & PRIVACY
2018-01-11 05:32:00	BBCNEWS	4	BBCNEWS_20180111_053000_Business_Briefing/start/120	Dr ULRICH HOPPE. Director General, German-British Chamber of Commerce
2018-01-11 05:32:00	FOXNEWSW	7	FOXNEWSW_20180111_050000_Tucker_Carlson_Tonight/start/1920	I\u2014'I. S TECHNOLOGY RUINING OUR LIVES? |'
2018-01-11 05:32:00	MSNBCW	5	MSNBCW_20180111_050000_The_Rachel_Maddow_Show/start/1920	$1 .OOO
2018-01-11 05:33:00	BBCNEWS	17	BBCNEWS_20180111_053000_Business_Briefing/start/180	BREXIT AND THE CITY. Bankers fear loss of EU market access post-Brexit\nBREXIT AND THE CITY. Finance sector is UK's biggest exporter\nBREXIT AND THE CITY. Finance accounts for 1O% of UK GDP and 16% O1...
2018-01-11 05:34:00	BBCNEWS	11	BBCNEWS_20180111_053000_Business_Briefing/start/240	BREXIT AND THE CITY. EU's Bamier: 'no special deal' for \ufb01nance sector\nBREXIT AND THE CITY. UK seeking suppon of Germany in trade talks\nBREXIT AND THE CITY. UK may have to pay EU for access to finance...
2018-01-11 05:34:00	CNNW	44	CNNW_20180111_050000_Anderson_Cooper_360/start/2040	PRES. TRUMP VOWS TO TAKE A \"STRONG LOOK\" AT \"SHAM\" LIBEL LAWS\nBAN ON OFFSHORE DRILLING FOR ALL?
2018-01-11 05:34:00	FOXNEWSW	20	FOXNEWSW_20180111_050000_Tucker_Carlson_Tonight/start/2040	JCKER: TECH RUINING OUR FREEDOM & PRIVACY\n. . Available bv prescription onlv. Results mav varv.
2018-01-11 05:34:00	MSNBCW	9	MSNBCW_20180111_050000_The_Rachel_Maddow_Show/start/2040	NATIONS WORK TO DEFEND ELECTORAL SYSTEMS AFI'ER 2O16 U5. HACK
2018-01-11 05:35:00	FOXNEWSW	3	FOXNEWSW_20180111_050000_Tucker_Carlson_Tonight/start/2100	A. . B RILO'\nResults mav varv.
2018-01-11 05:36:00	BBCNEWS	22	BBCNEWS_20180111_053000_Business_Briefing/start/360	ausmass warm.\nBREXIT AND THE CITY. UK may have to pay EU for access to \ufb01nance market\nSAMIRA HUSSAIN. New York\nBREXIT AND THE CITY. UK seeking...
2018-01-11 05:37:00	BBCNEWS	13	BBCNEWS_20180111_053000_Business_Briefing/start/420	CANADA US TRADE ROW. Canada accuses US O1 breaking international trade rules\nCANADA US TRADE ROW. US calls Canadian claims 'unfounded'\nCANADA US TRADE ROW. President Trump has threatened to pull out of...
2018-01-11 05:37:00	FOXNEWSW	13	FOXNEWSW_20180111_050000_Tucker_Carlson_Tonight/start/2220	AA. ._A _A-A
2018-01-11 05:38:00	MSNBCW	20	MSNBCW_20180111_050000_The_Rachel_Maddow_Show/start/2280	(D-MD) RANKING MEMBER. SEN- BEN CARDIN ' FODFIGN PFI ATIONS CMTF\nSENATE REPORT DEI'AILS KREMLIN A'I'I'ACKS ON U.S. DEMOCRACY\n(D-MD) RANKING MEMBER. SEN- BEN CARDIN ' FOPFIGN DFI ATIONS CMTF
2018-01-11 05:39:00	CNNW	26	CNNW_20180111_050000_Anderson_Cooper_360/start/2340	TRUMP ADMIN. DROPS FLORIDA FROM OFFSHORE OIL. DRILLING PLAN, OTHER STATES LEFT HANGING\nOREGON GOV. \"APPALLED\" AT PLAN TO LIFI BAN ON OFFSHORE DRILLING. . GOV. Kate Brown (D) Oregon\nAFTER TRUMP ADMIN. DROPS FLORIDA FROM...
2018-01-11 05:40:00	BBCNEWS	16	BBCNEWS_20180111_053000_Business_Briefing/start/600	UK PLANS To END PLASTIC WASTE BV 2O42. Green groups complain plans have no legal force\nBITCOIN SLUMPS ON SOUTH KOREA BAN FEARS. South Korea preparing to ban cryptocurrancy wading
2018-01-11 05:40:00	CNNW	47	CNNW_20180111_050000_Anderson_Cooper_360/start/2400	OREGON GOV. \"APPALLED\" AT PLAN TO LIFI BAN ON OFFSHORE DRILLING\nAFTER TRUMP ADMIN. DROPS FLORIDA FROM OFFSHORE OIL. DRILLING PLAN, OREGON GOVERNOR ASKS WHAT ABOUT US?
2018-01-11 05:40:00	FOXNEWSW	18	FOXNEWSW_20180111_050000_Tucker_Carlson_Tonight/start/2400	'AN LEE, 95, ACCUSED OF GROPING HIS NURSES\n. 'AN LEE, 95, ACCUSED OF GROPING HIS NURSES
2018-01-11 05:40:00	MSNBCW	25	MSNBCW_20180111_050000_The_Rachel_Maddow_Show/start/2400	RPT: TRUMP MUST ACT TO PREVENT RUSSIAN MEDDLING IN ELECTIONS\n(D-MD) RANKING MEMBER. SEN- BEN CARDIN ' FODFIGN PFI ATIONS CMTF\nSENATE REPORT DETAILS KREMLIN ATTACKS ON U.S. DEMOCRACY
2018-01-11 05:41:00	MSNBCW	51	MSNBCW_20180111_050000_The_Rachel_Maddow_Show/start/2460	SENATE REPORT DETAILS KREMLIN A'I'I'ACKS ON U.S. DEMOCRACY\n(D-MD) RANKING MEMBER. SEN- BEN CARDIN ' FOPFIGN PFI ATIONS CMTF
2018-01-11 05:42:00	BBCNEWS	31	BBCNEWS_20180111_053000_Business_Briefing/start/720	THE BRIEFING
2018-01-11 05:42:00	CNNW	42	CNNW_20180111_050000_Anderson_Cooper_360/start/2520	AFTER TRUMP ADMIN. DROPS FLORIDA FROM OFFSHORE OIL. DRILLING PLAN, OREGON GOVERNOR ASKS WHAT ABOUT US?\nAFTER TRUMP ADMIN. DROPS FLORIDA FROM OFFSHORE OIL. DRILLING PLANl OREGON GOVERNOR ASKS WHAT ABOUT US?\nCUOMO PRIMETIME MINUTES AWAY. ....
2018-01-11 05:42:00	FOXNEWSW	3	FOXNEWSW_20180111_050000_Tucker_Carlson_Tonight/start/2520	#METOO CRITICS SAY MEN WILL NOW. BE TOO SCARED TO FLIRT WITH WOMEN. . \u2014\u2014-- T:._.:.__ .....E.. ,. \u2014 .._.+nmn1-.r .m'.
2018-01-11 05:42:00	MSNBCW	45	MSNBCW_20180111_050000_The_Rachel_Maddow_Show/start/2520	NEW SENATE REPORT SLAMS TRUMP FOR FAILING To. DDOTFCT us, Fl FCTIONS FROM RUSSIAN ATTACKS\n(D-MD) RANKING MEMBER. SEN- BEN CARDIN ' FOPFIGN DFI ATIONS CMTF
2018-01-11 05:43:00	CNNW	19	CNNW_20180111_050000_Anderson_Cooper_360/start/2580	CUOMO PRIMETIME MINUTES AWAY. . Chris Cuomo Anchor, Cuomo Primetime\nCUOMO PRIMETIME MINUTES AWAY
2018-01-11 05:43:00	FOXNEWSW	10	FOXNEWSW_20180111_050000_Tucker_Carlson_Tonight/start/2580	. ian.com/Drotect '
2018-01-11 05:45:00	BBCNEWS	6	BBCNEWS_20180111_053000_Business_Briefing/start/900	VWwiu w n\u00bb. . a uni.\u00bb '. . W'WW. . I.
2018-01-11 05:45:00	MSNBCW	4	MSNBCW_20180111_050000_The_Rachel_Maddow_Show/start/2700	IUII UVUIIUI'VIII IUI auv. . Provides temporary relief. Use as directed.\nAvailable bv prescription onlv. Results mav varv.\nDoctor dramatization.
2018-01-11 05:46:00	CNNW	6	CNNW_20180111_050000_Anderson_Cooper_360/start/2760	nerdwallet.
2018-01-11 05:47:00	CNNW	10	CNNW_20180111_050000_Anderson_Cooper_360/start/2820	URGENT SEARCH FOR TRAPPED MUDSLIDE SURVIVORS
2018-01-11 05:49:00	CNNW	39	CNNW_20180111_050000_Anderson_Cooper_360/start/2940	DEATH TOLL RISES TO AT LEAST 17 IN CALIFORNIA MUDSLIDES\nDEATH TOLL RISES TO AT LEAST 17 IN CALIFORNIA MUDSLIDES. . Berkeley Johnson Mudslide Survivor
2018-01-11 05:49:00	FOXNEWSW	16	FOXNEWSW_20180111_050000_Tucker_Carlson_Tonight/start/2940	:HOOLS ATTEMPT BAN ON BEST FRIENDS
2018-01-11 05:51:00	CNNW	55	CNNW_20180111_050000_Anderson_Cooper_360/start/3060	DEATH TOLL RISES TO AT LEAST 17 IN CALIFORNIA MUDSLIDES\nDEATH TOLL RISES TO AT LEAST 17 IN CALIFORNIA MUDSLIDES. . Paul Vercam men CW Correspondent
2018-01-11 05:52:00	MSNBCW	40	MSNBCW_20180111_050000_The_Rachel_Maddow_Show/start/3120	Dcmaticcom
2018-01-11 05:53:00	MSNBCW	21	MSNBCW_20180111_050000_The_Rachel_Maddow_Show/start/3180	BEN SMITH | BUZZFEED EDITOR IN CHIEF\nBUZZFEED: \"PROUD WE PUBLISHED TRUMP-RUSSIA DOSSIER\
2018-01-11 05:54:00	BBCNEWS	5	BBCNEWS_20180111_054500_The_Briefing/start/540	SUSAN POWELL
2018-01-11 05:55:00	CNNW	7	CNNW_20180111_050000_Anderson_Cooper_360/start/3300	BAYER. E. R. . Use as directed,\nOffer valid through 2/28/18 only at participating eye. care practices. See www.essiiorusa.com for complete TH E ULTIMATE. . detaiis...
2018-01-11 05:55:00	MSNBCW	24	MSNBCW_20180111_050000_The_Rachel_Maddow_Show/start/3300	TRUMP LAWYER FILES DEFAMATION SUIT AGAINST BUZZFEED & FUSION\nFEINSTEIN RELEASES FUSION GPS TRANSCRIPT. ABOUT DDODUCING TDllMD\u2014DUSSIA DOSSIFP\nBEN SMITH ' PUBLISHED STEELE DOSSIER\nBEN SMITH |...
2018-01-11 05:56:00	FOXNEWSW	5	FOXNEWSW_20180111_050000_Tucker_Carlson_Tonight/start/3360	SUBSCRIBE TODAY. VISIT lN-STORE OR OFFICEDEPOT.COM/INK
2018-01-11 05:56:00	MSNBCW	33	MSNBCW_20180111_050000_The_Rachel_Maddow_Show/start/3360	BUZZFEED: \"PROUD WE PUBLISHED TRUMP-RUSSIA DOSSIER\"\nBEN SMITH ' BUZZFEED EDITOR IN CHIEF\nBEN SMITH ' PUBLISHED STEELE DOSSIER\nFEINSTEIN RELEASES FUSION GPS TRANSCRIPT. AROl IT Dponl...
2018-01-11 05:59:00	MSNBCW	20	MSNBCW_20180111_050000_The_Rachel_Maddow_Show/start/3540	I'KUM KtLlUlUN. \ufb01undaiian WWW.FFRF.O|'g
2018-01-11 06:01:00	CNNW	59	CNNW_20180111_060000_Anderson_Cooper_360/start/60	TRUMP FLIPS FROM \"1OO%\" TO \"WE'LL SEE\u201c ON TALKING TO MUELLER
2018-01-11 06:01:00	MSNBCW	31	MSNBCW_20180111_060000_The_Last_Word_With_Lawrence_ODonnell/start/60	TRUMP WALKS BACK PROMISE TO SPEAK WITH MUELLER
2018-01-11 06:05:00	CNNW	48	CNNW_20180111_060000_Anderson_Cooper_360/start/300	CONWAY: |F THERE'S COLLUSION IT'S ON THE PART OF DEMOCRATS\nTRUMP FLIPS FROM \"1OO%\" TO \"WE'LL SEE\u201c ON TALKING TO MUELLER
2018-01-11 06:06:00	CNNW	37	CNNW_20180111_060000_Anderson_Cooper_360/start/360	TRUMP FLIPS FROM \"1OO%\" TO \"WE'LL SEE\" ON TALKING TO MUELLER. . Kellyanne Conway Counselor to President Trump\nTRUMP FLIPS FROM \"1OO%\" TO \"WE'LL SEE\u201c ON TALKING TO MUELLER\nCONWAY: |F THERE'S COLLUSION IT'S ON THE PART OF DEMOCRATS
2018-01-11 06:06:00	MSNBCW	57	MSNBCW_20180111_060000_The_Last_Word_With_Lawrence_ODonnell/start/360	WAPO: MUELLER HIRES CYBER CRIMES EXPERT
2018-01-11 06:07:00	MSNBCW	46	MSNBCW_20180111_060000_The_Last_Word_With_Lawrence_ODonnell/start/420	TRUMP WALKS BACK PROMISE TO SPEAK WITH MUELLER\nWAPO: MUELLER HIRES CYBER CRIMES EXPERT
2018-01-11 06:09:00	CNNW	47	CNNW_20180111_060000_Anderson_Cooper_360/start/540	TRUMP FLIPS FROM \"1OO%\" TO \"WE'LL SEE\u201c ON TALKING TO MUELLER\nCONWAY: NOBODY HERE TALKS ABOUT CLINTON
2018-01-11 06:09:00	MSNBCW	56	MSNBCW_20180111_060000_The_Last_Word_With_Lawrence_ODonnell/start/540	TRUMP WALKS BACK PROMISE TO SPEAK WITH MUELLER\nFMR. CHIEF OF STAFF. RON KLAIN TO VICF DPFS, RIDFN
2018-01-11 06:10:00	CNNW	39	CNNW_20180111_060000_Anderson_Cooper_360/start/600	CONWAY: NOBODY HERE TALKS ABOUT CLINTON
2018-01-11 06:10:00	FOXNEWSW	12	FOXNEWSW_20180111_060000_Hannity/start/600	IRA CARTER. CLINTON FUNDED DOSSIER WAS USED BY FBI. OBTAIN FISA WARRANTS ON TRUMP CAMPAIGN MEMBERS
2018-01-11 06:10:00	MSNBCW	60	MSNBCW_20180111_060000_The_Last_Word_With_Lawrence_ODonnell/start/600	TRUMP WALKS BACK PROMISE TO SPEAK WITH MUELLER
2018-01-11 06:12:00	CNNW	42	CNNW_20180111_060000_Anderson_Cooper_360/start/720	TRUMP INSISTS WALL MUST BE IN IMMIGRATION DEAL\nTRUMP INSISTS WALL MUST BE IN IMMIGRATION DEAL. . Kellyanne Conway Counselor to President Trump
2018-01-11 06:12:00	FOXNEWSW	7	FOXNEWSW_20180111_060000_Hannity/start/720	MARK MEADOWS (R). NORTH CAROLINA CONGRESSMAN
2018-01-11 06:13:00	CNNW	33	CNNW_20180111_060000_Anderson_Cooper_360/start/780	TRUMP INSISTS WALL MUST BE IN IMMIGRATION DEAL. . Kellyanne Conway Counselor to President Trump\nTRUMP INSISTS WALL MUST BE IN IMMIGRATION DEAL
2018-01-11 06:13:00	MSNBCW	38	MSNBCW_20180111_060000_The_Last_Word_With_Lawrence_ODonnell/start/780	TRUMP WALKS BACK PROMISE TO SPEAK WITH MUELLER\nFMR. SENIOR AIDE. RON KLAIN TO DPFS DRAMA\nFMR. CHIEF COUNSEL. RON KLAIN SFNATF All IDICIAPV CMTF,
2018-01-11 06:14:00	CNNW	34	CNNW_20180111_060000_Anderson_Cooper_360/start/840	TRUMP INSISTS WALL MUST BE IN IMMIGRATION DEAL\nTRUMP INSISTS WALL MUST BE IN IMMIGRATION DEAL. . Kellyanne Conway Counselor to President Trump
2018-01-11 06:14:00	MSNBCW	49	MSNBCW_20180111_060000_The_Last_Word_With_Lawrence_ODonnell/start/840	TRUMP WALKS BACK PROMISE TO SPEAK WITH MUELLER\ntake control of the Russia investigation?
2018-01-11 06:16:00	MSNBCW	62	MSNBCW_20180111_060000_The_Last_Word_With_Lawrence_ODonnell/start/960	RPT: TRUMP \"NEGLIGENT\" IN RESPONSE TO RUSSIA THREAT
2018-01-11 06:17:00	FOXNEWSW	10	FOXNEWSW_20180111_060000_Hannity/start/1020	UM_P. THE RUSSIA \"WITCH HUNT CONTINUES\" J vqpl
2018-01-11 06:18:00	MSNBCW	39	MSNBCW_20180111_060000_The_Last_Word_With_Lawrence_ODonnell/start/1080	RPT: TRUMP \"NEGLIGENT\" IN RESPONSE TO RUSSIA THREAT\nmama: Ilunllwm. lAWRENCE o'noNNElL
2018-01-11 06:19:00	CNNW	31	CNNW_20180111_060000_Anderson_Cooper_360/start/1140	CONWAY: \"NOBODY HERE TALKS ABOUT CLINTON\". . . . Trump mentioned Clinton at least 3 times today\nTRUMP INSISTS WALL MUST BE IN IMMIGRATION DEAL. . Kellyanne Conway Counselor to President Trump\nTRUMP INSISTS WALL MUST BE IN...
2018-01-11 06:19:00	MSNBCW	8	MSNBCW_20180111_060000_The_Last_Word_With_Lawrence_ODonnell/start/1140	mum\" llunllwm. lAWRENCE o'noNNEu
2018-01-11 06:21:00	MSNBCW	4	MSNBCW_20180111_060000_The_Last_Word_With_Lawrence_ODonnell/start/1260	TRUMP: WELCOME BACK TO THE STUDIO
2018-01-11 06:22:00	CNNW	56	CNNW_20180111_060000_Anderson_Cooper_360/start/1320	TRUMP INSISTS WALL MUST BE IN IMMIGRATION DEAL\nTRUMP INSISTS WALL MUST BE IN IMMIGRATION DEAL. . Kellyanne Conway Counselor to President Trump
2018-01-11 06:22:00	FOXNEWSW	19	FOXNEWSW_20180111_060000_Hannity/start/1320	ROO-ERR-17OR
2018-01-11 06:23:00	MSNBCW	39	MSNBCW_20180111_060000_The_Last_Word_With_Lawrence_ODonnell/start/1380	TRUMP CLARIFIES IMMIGRATION POSITION AFr ER SEEMING. To AGDFF To DFM DPODOSAI O|: Cl FAN DACA Rll I\nCOULTER: BIPARTISAN MEETING \"LOWEST DAY\" OF PRESIDENCY\nTRUMP CLARIFIES IMMIGRATION POSITION AFTER SEEMING. To AGDFF To DFM ppnmsm O|:...
2018-01-11 06:24:00	CNNW	52	CNNW_20180111_060000_Anderson_Cooper_360/start/1440	TRUMP INSISTS WALL MUST BE IN IMMIGRATION DEAL\nCONWAY: MANUFACTURING IS BACK IN THIS COUNTRY\nCONWAY: MANUFACTURING IS BACK IN THIS COUNTRY. . Kellyanne Conway Counselor to President...
2018-01-11 06:24:00	FOXNEWSW	41	FOXNEWSW_20180111_060000_Hannity/start/1440	ASHBACK: DEMS FLIP- FLOP ON IMMIGRATION\nl=nv \"Ellie Ill EDT
2018-01-11 06:25:00	CNNW	34	CNNW_20180111_060000_Anderson_Cooper_360/start/1500	TRUMP: LIBEL LAWS ARE \"A SHAM AND A DISGRACE\"\nTRUMP: LIBEL LAWS ARE \"A SHAM AND A DISGRACE\". . . . Kellyanne Conway Counselor to President Trump
2018-01-11 06:25:00	MSNBCW	62	MSNBCW_20180111_060000_The_Last_Word_With_Lawrence_ODonnell/start/1500	COULTER: BIPARTISAN MEETING \"LOWEST DAY\" OF PRESIDENCY
2018-01-11 06:26:00	BBCNEWS	7	BBCNEWS_20180111_060000_Breakfast/start/1560	is slow between J24 and J23\nsouthbound at Veldham Rd due to water works\nSouthern Approach is slow from Blackwall Lane
2018-01-11 06:27:00	MSNBCW	46	MSNBCW_20180111_060000_The_Last_Word_With_Lawrence_ODonnell/start/1620	TRUMP CLARIFIES IMMIGRATION POSITION AFr ER SEEMING. To AGDFF To DFM DPODOSAI O|: CI FAN DACA Rll I
2018-01-11 06:29:00	CNNW	7	CNNW_20180111_060000_Anderson_Cooper_360/start/1740	EWVFIRiLUX\u00ae
2018-01-11 06:29:00	MSNBCW	28	MSNBCW_20180111_060000_The_Last_Word_With_Lawrence_ODonnell/start/1740	63% OF TRUMP SUPPORTERS FAVORED. CITI7FNSHID Fon nnFAMFns\n63% OF TRUMP SUPPORTERS FAVORED. CITI7FNSHID Fan onAMFps\nTHE DAILY BEAST. SAM STEIN POI ITICS FDITOP
2018-01-11 06:30:00	MSNBCW	21	MSNBCW_20180111_060000_The_Last_Word_With_Lawrence_ODonnell/start/1800	UUIVIINII UI'\n63% OF TRUMP SUPPORTERS FAVORED. CITI7FNSHID Fan onAMFps
2018-01-11 06:31:00	CNNW	4	CNNW_20180111_060000_Anderson_Cooper_360/start/1860	SELF-PROCLAIMED \"TOUGHEST SHERIFF\" RUNNING FOR SENATE
2018-01-11 06:33:00	FOXNEWSW	11	FOXNEWSW_20180111_060000_Hannity/start/1980	CALL NOW. 5OO63O 1-8OO-6O4-527O. . So Clea\nSUBSCRIBE TODAY. VISIT lN-STORE OR OFFICEDEPOT.COM/INK
2018-01-11 06:34:00	CNNW	46	CNNW_20180111_060000_Anderson_Cooper_360/start/2040	SELF-PROCLAIMED \"TOUGHEST SHERIFF\" RUNNING FOR SENATE. . Joe Arpaio (R) Arizona Senate Candidate\nSELF-PROCLAIMED \"TOUGHEST SHERIFF\" RUNNING FOR SENATE. . Joe Arpaio Former Sheriff of Maricopa County, Arizona\nSELF-PROCLAIMED...
2018-01-11 06:34:00	MSNBCW	28	MSNBCW_20180111_060000_The_Last_Word_With_Lawrence_ODonnell/start/2040	TEPID REPUBLICAN REACTION TO FEINSTEIN. pFI FASING GI FNN SIMPSON TRANSCRIPT\nTEPID REPUBLICAN REACTION TO FEINSTEIN. PFI FASING GI FNN SIMPSON TRANSCRIPT\nSEN. LINDSEY GRAHAM I (R-SC) JUDICIARY COMMITTEE
2018-01-11 06:35:00	BBCNEWS	3	BBCNEWS_20180111_060000_Breakfast/start/2100	AMIR KHAN. Former Light-Welterweight World Champion\nJULIE HARRINGTON. British Cycling Chief Executive
2018-01-11 06:36:00	MSNBCW	22	MSNBCW_20180111_060000_The_Last_Word_With_Lawrence_ODonnell/start/2160	TEPID REPUBLICAN REACTION TO FEINSTEIN. pFI FASING GI FNN SIMPSON TRANSCRIPT\nTRUMP: ILLEGAL FOR \"SNEAKY DIANNE. FFINSTFIN\" To an FASF TRANSCRIPT\nSEN. AMY KLOBUCHAR I (D) MINNESOTA\nSEN. AMY KLOBUCHAR I (D)...
2018-01-11 06:37:00	CNNW	28	CNNW_20180111_060000_Anderson_Cooper_360/start/2220	SELF-PROCLAIMED \"TOUGHEST SHERIFF\" RUNNING FOR SENATE\nSELF-PROCLAIMED \"TOUGHEST SHERIFF\" RUNNING FOR SENATE. . Joe Arpaio (R) Arizona Senate Candidate
2018-01-11 06:37:00	FOXNEWSW	8	FOXNEWSW_20180111_060000_Hannity/start/2220	SOUTH KOREAN PRESIDENT SAYS TRUMP. DESERVES CREDIT FOR NORTH KOREA TALKS
2018-01-11 06:37:00	MSNBCW	26	MSNBCW_20180111_060000_The_Last_Word_With_Lawrence_ODonnell/start/2220	TEPID REPUBLICAN REACTION TO FEINSTEIN. pFI FASING GI FNN SIMPSON TRANSCRIPT\nGRASSLEY: I WAS DISAPPOINTED, BUT. WF\u2019DF GOING To MOVF FORWARD\nSEN. AMY KLOBUCHAR I (D) MINNESOTA
2018-01-11 06:39:00	CNNW	17	CNNW_20180111_060000_Anderson_Cooper_360/start/2340	SELF-PROCLAIMED \"TOUGHEST SHERIFF\" RUNNING FOR SENATE. . Joe Arpaio (R) Arizona Senate Candidate\nDOES ARPAIO STILL BACK BIRTHER CONSPIRACY ABOUT OBAMA?\nSELF-PROCLAIMED \"TOUGHEST SHERIFF\" RUNNING FOR SENATE\nDOES ARPAIO STILL BACK...
2018-01-11 06:39:00	MSNBCW	53	MSNBCW_20180111_060000_The_Last_Word_With_Lawrence_ODonnell/start/2340	TRUMP: REPUBLICANS SHOULD FINALLY TAKE CONTROL\nSEN. AMY KLOBUCHAR I (D) JUDICIARY COMMITTEE
2018-01-11 06:40:00	CNNW	39	CNNW_20180111_060000_Anderson_Cooper_360/start/2400	DOES ARPAIO STILL BACK BIRTHER CONSPIRACY ABOUT OBAMA?\nDOES ARPAIO STILL BACK BIRTHER CONSPIRACY ABOUT OBAMA?. . Joe Arpaio Former Sheriff of Maricopa County, Arizona\nARPAIO DEFENDS BIRTHER...
2018-01-11 06:40:00	MSNBCW	13	MSNBCW_20180111_060000_The_Last_Word_With_Lawrence_ODonnell/start/2400	TRUMP CLARIFIES IMMIGRATION POSITION AFr ER SEEMING. To AGDFF Tn DFM DPODOSAI O|: CI FAN DACA Rll I\nTRUMP CLARIFIES IMMIGRATION POSITION AFTER SEEMING. To AGDFF Tn DFM DPODOSAI O|: CI FAN DACA Rll I\nTRUMP CLARIFIES IMMIGRATION...
2018-01-11 06:41:00	BBCNEWS	9	BBCNEWS_20180111_060000_Breakfast/start/2460	SARAH ROBINSON. Beach litter volunteer
2018-01-11 06:41:00	FOXNEWSW	8	FOXNEWSW_20180111_060000_Hannity/start/2460	LARRY ELDER. LEM RADIO NATIONALLY SYNDICATED HOST
2018-01-11 06:42:00	CNNW	42	CNNW_20180111_060000_Anderson_Cooper_360/start/2520	TRUMP PREVIOUSLY TWEETED SUPPORT FOR ARPAIO RIVAL\nTRUMP PREVIOUSLY TWEETED SUPPORT FOR ARPAIO RIVAL. . Joe Arpaio (R) Arizona Senate Candidate\nTHE GREAT DEBATE
2018-01-11 06:43:00	CNNW	6	CNNW_20180111_060000_Anderson_Cooper_360/start/2580	VISIT IN-STORE OR OFFICEDEPOT.COM/INK\nTHE GREAT DEBATE
2018-01-11 06:44:00	FOXNEWSW	4	FOXNEWSW_20180111_060000_Hannity/start/2640	IUUKINli UI: IAILS
2018-01-11 06:45:00	CNNW	5	CNNW_20180111_060000_Anderson_Cooper_360/start/2700	I SATURDAY 7P
2018-01-11 06:45:00	MSNBCW	13	MSNBCW_20180111_060000_The_Last_Word_With_Lawrence_ODonnell/start/2700	TRUMP PLEDGES TO \"TAKE A STRONG LOOK\" AT LIBEL LAWS
2018-01-11 06:46:00	FOXNEWSW	10	FOXNEWSW_20180111_060000_Hannity/start/2760	II lIHIHTV\n{OBERT DE NIRO' S ANTI- TRUMP RANT d\nwww.porschemarin.com
2018-01-11 06:48:00	CNNW	61	CNNW_20180111_060000_Anderson_Cooper_360/start/2880	CONWAY: \"NOBODY HERE TALKS ABOUT CLINTON\". . . . Trump mentioned Clinton at least 3 times today
2018-01-11 06:48:00	FOXNEWSW	8	FOXNEWSW_20180111_060000_Hannity/start/2880	@3521 DE NIgoV's ANTI-jRegtP RANI
2018-01-11 06:50:00	CNNW	26	CNNW_20180111_060000_Anderson_Cooper_360/start/3000	TRUMP FLIPS FROM \"1OO%\" TO \"WE'LL SEE\u201c ON TALKING TO MUELLER\nTRUMP FLIPS FROM \"1OO%\" TO \"WE'LL SEE\" ON TALKING TO MUELLER\nTRUMP FLIPS FROM \"1OO%\" TO \"WE'LL SEE\" ON TALKING TO MUELLER. . Matt...
2018-01-11 06:50:00	FOXNEWSW	14	FOXNEWSW_20180111_060000_Hannity/start/3000	THE LEFT UNHINGED , @. . - HANNITY HOTLINE\nTHE LEFT UNHINGED. . - HANNITV HOYLINE\nTHE LEFT UNHINGED. . - HANNITY HOYLINE
2018-01-11 06:51:00	FOXNEWSW	11	FOXNEWSW_20180111_060000_Hannity/start/3060	THE LEFT UNHINGED @. . NNNNNNNNNNNNNN
